cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
20	S	school_32	district_2	county_2	NA	NA	SWD	10	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
20	S	school_32	district_2	county_2	NA	NA	WH	16	52.5	18	68.9	-16.4	5	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	AA	475	-48	477	-42.7	-5.3	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	AI	29	-22	31	4.9	-27	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	ALL	3965	-15.5	4064	-10.7	-4.8	2	2	2	170	5	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	AS	393	15.3	420	20.3	-5	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	EL	849	-39.3	869	-32.1	-7.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	ELO	630	-69.6	643	-60.6	-9.1	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	EO	2961	-12.1	3052	-7.3	-4.7	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	FI	123	19.3	147	27	-7.7	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	FOS	21	-71.3	4	NA	NA	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	HI	1889	-29.1	1886	-25.8	-3.3	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	HOM	23	-73.4	20	-40.1	-33.3	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	MR	127	-4.6	112	3.6	-8.2	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	PI	49	-26.1	46	-26.5	0.4	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	RFP	219	48	226	48.8	-0.8	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	SED	2693	-37.4	2740	-31.7	-5.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	SWD	570	-94.6	570	-90.2	-4.4	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
26	D	NA	district_2	county_2	NA	NA	WH	878	11.7	943	14.1	-2.4	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	AA	47	-62.1	52	-63.6	1.4	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	AI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	ALL	359	-32.2	356	-38.8	6.6	2	4	3	190	0	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	AS	25	-27.2	24	-26.5	-0.7	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	EL	76	-46	63	-56.4	10.4	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	ELO	56	-67.9	50	-78	10.2	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	EO	276	-30.1	287	-36	5.8	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	FI	8	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	HI	197	-32.7	170	-47.7	15	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	HOM	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	MR	11	-46.5	14	-4.1	-42.4	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	PI	7	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	RFP	20	15.4	13	26.8	-11.5	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	SED	295	-40.6	290	-44.9	4.3	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	SWD	45	-93.1	41	-103.8	10.6	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_08	district_2	county_2	NA	NA	WH	61	-8.1	74	-18.1	10	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	AA	60	-66.5	49	-71.1	4.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	AI	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	ALL	373	-47	328	-49.1	2.2	2	3	2	180	1	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	AS	53	-39.9	46	-33.5	-6.4	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	EL	79	-52.5	81	-61.3	8.8	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	ELO	63	-82.1	69	-76.9	-5.2	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	EO	286	-47.2	239	-47.2	0	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	FI	10	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	HI	177	-46.9	165	-54.9	7.9	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	HOM	4	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	MR	13	-48.1	8	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	PI	4	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	RFP	16	63.8	12	28.6	35.2	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	SED	296	-59.2	269	-58.3	-0.9	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	SWD	66	-116.4	66	-104.9	-11.5	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_23	district_2	county_2	NA	NA	WH	52	-40.3	47	-29.9	-10.4	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	AA	49	-27.7	70	-43.6	15.9	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	AI	4	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	ALL	330	-23.1	389	-18.3	-4.7	2	2	2	170	0	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	AS	28	-10.6	25	15.2	-25.8	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	EL	81	-34	89	-29.4	-4.6	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	ELO	65	-64.6	73	-46.9	-17.7	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	EO	243	-21.6	294	-16.6	-5	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	FI	9	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	FOS	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	HI	169	-30.4	202	-19.8	-10.6	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	HOM	2	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	MR	15	12.9	8	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	PI	7	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	RFP	16	90.4	16	50.6	39.8	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	SED	287	-31.2	335	-27.7	-3.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	SWD	55	-131.4	61	-123.5	-8	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
33	S	school_13	district_2	county_2	NA	NA	WH	49	-12.5	63	4.1	-16.6	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	AA	69	-32	68	-15	-17	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	AI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	ALL	632	15.8	621	10.7	5.1	4	4	4	90	0	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	AS	59	52.1	71	37.6	14.4	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	EL	97	-25.7	107	-16.6	-9.1	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	ELO	64	-66	63	-60.7	-5.3	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	EO	503	20.3	483	13.4	6.9	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	FI	17	56.8	23	44.8	12	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	HI	258	1.7	232	-9.2	10.9	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	HOM	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	MR	20	40.3	8	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	PI	4	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	RFP	33	52.5	44	46.6	5.9	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	SED	361	-12.1	376	-16.2	4.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	SWD	60	-63.1	64	-78.6	15.4	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_18	district_2	county_2	NA	NA	WH	203	34.5	209	28.1	6.4	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	AA	53	-56.6	52	-65.9	9.3	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	AI	5	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	ALL	476	-29.9	500	-24.1	-5.8	2	2	2	170	3	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	AS	32	-18.9	37	-6.5	-12.4	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	EL	121	-40	138	-28.3	-11.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	ELO	86	-70.7	95	-61	-9.7	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	EO	333	-30.9	343	-24.9	-6	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	FI	7	NA	13	13.2	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	FOS	6	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	HI	283	-35.6	298	-28.3	-7.3	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	HOM	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	MR	14	9.9	15	-12.8	22.7	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	PI	6	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	RFP	35	35.3	43	43.9	-8.5	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	SED	394	-37.2	423	-26.7	-10.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	SWD	91	-96.9	84	-91.9	-4.9	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_25	district_2	county_2	NA	NA	WH	76	-5.5	74	2.5	-8.1	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	AA	46	-57.4	43	-47.4	-9.9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	AI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	ALL	458	-25.3	480	-11.7	-13.7	2	2	2	170	0	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	AS	17	5.3	25	49.2	-43.9	3	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	EL	80	-47.6	73	-31.6	-15.9	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	ELO	64	-65.9	56	-57.1	-8.8	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	EO	363	-22	396	-8.5	-13.5	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	FI	14	1.7	16	9.6	-7.8	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	FOS	3	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	HI	219	-35.1	216	-25.8	-9.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	HOM	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	MR	16	-65.3	12	-37.7	-27.6	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	PI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	RFP	16	25.7	17	52.4	-26.7	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	SED	292	-36.9	290	-30.1	-6.9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	SWD	73	-80.9	81	-77.7	-3.2	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_05	district_2	county_2	NA	NA	WH	142	-1.7	164	6.4	-8.1	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	AA	68	-69.3	59	-48.6	-20.7	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	AI	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	ALL	392	-32.2	398	-15.1	-17	2	1	2	160	0	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	AS	41	-22.3	45	-13.7	-8.6	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	EL	90	-38.1	88	-37.1	-1	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	ELO	64	-62.2	62	-67.2	5	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	EO	290	-31.5	298	-10.8	-20.6	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	FI	19	34.2	22	45.2	-11.1	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	FOS	6	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	HI	191	-35.1	203	-18.4	-16.8	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	HOM	8	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	MR	14	16.1	15	17.3	-1.1	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	PI	11	-30.9	6	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	RFP	26	21.3	26	34.6	-13.3	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	SED	308	-42.5	288	-31	-11.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	SWD	48	-97.2	40	-86.4	-10.8	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
34	S	school_24	district_2	county_2	NA	NA	WH	46	-16.5	48	-1.4	-15.1	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	AA	36	-56.1	33	-18.2	-38	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	AI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	ALL	422	-34	441	-13.9	-20.1	2	1	2	160	0	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	AS	29	-23.1	29	-10.6	-12.6	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	EL	128	-78.4	126	-54.8	-23.5	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	ELO	110	-98.5	108	-75.1	-23.4	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	EO	276	-17.7	295	0.3	-18	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	FI	12	-5.3	12	3.8	-9	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	HI	219	-56	223	-37.4	-18.6	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	HOM	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	MR	14	-12.6	19	24.8	-37.4	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	PI	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	RFP	18	44.7	18	66.8	-22.1	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	SED	275	-63.9	283	-39.1	-24.8	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	SWD	84	-115.6	74	-82.1	-33.5	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_07	district_2	county_2	NA	NA	WH	106	11.5	121	21.3	-9.8	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	AA	44	11.6	42	12.4	-0.8	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	AI	5	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	ALL	509	37.8	522	36.3	1.5	4	3	4	80	0	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	AS	109	74.6	117	64.1	10.5	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	EL	94	19.3	98	18.8	0.5	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	ELO	55	-21.4	61	-12.5	-8.9	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	EO	380	38.1	395	36.9	1.2	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	FI	26	45.8	34	49.2	-3.4	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	HI	172	8.3	162	11.4	-3.1	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	MR	10	NA	13	35.1	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	PI	4	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	RFP	39	76.8	37	70.5	6.3	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	SED	173	-3.4	161	-4	0.6	3	3	3	130	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	SWD	43	-25.4	51	-57.1	31.7	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
19	S	school_11	district_2	county_2	NA	NA	WH	137	52.1	140	46	6.1	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
