cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
116	S	school_141	district_1	county_1	NA	NA	EL	169	-12.3	160	-18.5	6.2	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	ELO	112	-37.6	106	-37	-0.6	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	EO	20	-40	24	-40.7	0.7	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	FI	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	HI	107	-41.8	123	-43.9	2.1	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	HOM	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	MR	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	RFP	57	37.3	54	17.8	19.5	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	SED	170	-16.7	173	-23	6.2	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	SWD	29	-94.2	27	-96.7	2.5	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
116	S	school_141	district_1	county_1	NA	NA	WH	5	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	AA	32	-86.8	31	-82.5	-4.3	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	AI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	ALL	422	54.5	420	50.8	3.8	5	4	5	40	0	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	AS	136	80.6	136	76.5	4.1	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	EL	82	43	91	50.2	-7.2	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	ELO	20	-20.2	20	-19.9	-0.4	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	EO	269	44.4	267	42.1	2.3	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	FI	12	54.4	13	30.9	23.5	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	HI	48	11.7	50	20.9	-9.3	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	HOM	4	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	MR	35	72.9	32	62.8	10.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	PI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	RFP	62	63.4	71	69.9	-6.5	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	SED	80	-3.1	111	9	-12.2	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	SWD	60	26.9	68	35.6	-8.7	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
105	S	school_006	district_1	county_1	NA	NA	WH	135	68.6	132	64	4.6	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	AA	56	-105.7	60	-98.7	-7	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	AI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	ALL	82	-94.9	97	-96.4	1.6	2	3	2	180	0	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	AS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	EL	5	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	ELO	5	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	EO	77	-96.1	91	-97.1	1	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	FOS	3	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	HI	11	-69.3	17	-82.5	13.3	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	HOM	6	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	MR	3	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	PI	6	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	SED	70	-95.1	70	-99.6	4.5	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
157	S	school_054	district_1	county_1	NA	NA	SWD	19	-149.1	19	-128	-21.1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	AA	17	-77.5	17	-54.1	-23.4	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	AI	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	ALL	391	54.7	389	62.2	-7.5	5	2	4	20	0	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	AS	278	64	268	71.7	-7.6	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	EL	115	34.5	131	51.2	-16.7	4	1	4	60	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	ELO	53	18.5	40	3.7	14.8	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	EO	188	43.2	182	51.7	-8.4	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	FI	8	NA	11	64.5	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	HI	18	33.5	15	27.5	6	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	MR	26	49.9	25	57.5	-7.6	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	RFP	62	48.2	91	72	-23.8	5	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	SED	142	47.9	160	43.6	4.3	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	SWD	19	-21.7	17	-22.4	0.7	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
121	S	school_056	district_1	county_1	NA	NA	WH	17	57.5	19	62.2	-4.6	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	AA	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	ALL	134	57.5	142	51.7	5.8	5	4	5	40	0	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	AS	123	58.2	129	48.5	9.7	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	EL	113	52.5	123	46.8	5.7	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	ELO	55	40.9	48	22.1	18.8	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	EO	15	72	15	61.9	10.1	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	HI	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	HOM	12	62.8	9	NA	NA	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	MR	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	RFP	58	63.6	75	62.7	0.9	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	SED	106	55.9	116	48.1	7.8	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	SWD	12	7.3	9	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
065	S	school_118	district_1	county_1	NA	NA	WH	2	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	AA	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	ALL	190	53.3	191	54.6	-1.3	5	3	5	30	4	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	AS	83	50	94	54.9	-5	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	EL	53	39.2	63	42	-2.8	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	ELO	21	5.4	19	-14.1	19.4	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	EO	126	58.9	118	58.6	0.3	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	FI	5	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	HI	14	55.6	10	NA	NA	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	MR	25	49.5	22	34.2	15.3	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	PI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	RFP	32	61.4	44	66.2	-4.8	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	SED	52	31.1	62	33.7	-2.6	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	SWD	15	32.7	15	-29.3	62.1	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
144	S	school_086	district_1	county_1	NA	NA	WH	53	66.2	53	70	-3.8	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	AA	17	-123.8	22	-123.5	-0.3	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	ALL	140	-47.4	157	-63.6	16.2	2	5	3	200	0	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	AS	36	-1.1	43	-25.4	24.3	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	EL	97	-40	104	-54.6	14.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	ELO	71	-62.2	67	-78	15.8	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	EO	42	-66.9	53	-81.2	14.3	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	FI	4	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	FOS	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	HI	51	-61.8	55	-75.7	13.9	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	HOM	10	NA	15	-63.5	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	MR	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	PI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	RFP	26	20.6	37	-12.1	32.7	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	SED	133	-50.6	126	-66.2	15.6	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	SWD	28	-116.9	33	-124.6	7.6	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
149	S	school_007	district_1	county_1	NA	NA	WH	22	-47.5	27	-54.9	7.4	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	AA	4050	-66.2	4378	-69.8	3.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	AI	54	-55.4	63	-61.8	6.4	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	ALL	32494	-26.7	33128	-35.7	9.1	2	4	3	190	399	231	57.9	138	34.6	30	7.5	2017f	NA
003	D	NA	district_1	county_1	NA	NA	AS	2442	15.7	2535	3.2	12.5	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	EL	10760	-56.2	11084	-65.4	9.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	ELO	5615	-89.7	5963	-96.7	6.9	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	EO	19044	-15.6	19197	-23.9	8.4	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	FI	913	20.2	965	6.6	13.6	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	FOS	287	-79.7	116	-72.1	-7.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	HI	18662	-41.9	18850	-51.4	9.4	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	HOM	2278	-57.1	2166	-62.5	5.4	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	MR	900	13.4	666	1.2	12.2	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	PI	473	-37.8	483	-39.1	1.3	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	RFP	5145	-19.6	5121	-29	9.4	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	SED	23297	-45	23499	-53.5	8.5	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	SWD	4296	-104.3	3772	-110.7	6.4	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
003	D	NA	district_1	county_1	NA	NA	WH	4264	31	4500	20.8	10.2	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	AA	36	-33.7	38	-38.8	5.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	ALL	211	-18.9	225	-38.2	19.4	3	5	4	150	2	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	AS	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	EL	110	-21.8	128	-47.4	25.6	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	ELO	61	-56.7	65	-76.6	19.9	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	EO	91	-24.1	84	-33.9	9.8	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	FI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	FOS	3	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	HI	156	-17	173	-38.1	21.1	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	HOM	11	6.7	9	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	MR	7	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	PI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	RFP	49	21.8	63	-17.3	39	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	SED	202	-18.4	196	-41	22.6	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	SWD	46	-79.8	41	-96.9	17.1	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
059	S	school_012	district_1	county_1	NA	NA	WH	6	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	AA	79	-41.1	84	-68.3	27.2	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	ALL	489	-23.4	521	-39.6	16.2	3	5	4	150	2	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	AS	9	NA	13	38	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	EL	248	-23.6	253	-40.6	16.9	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	ELO	150	-52.3	150	-65.9	13.6	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	EO	220	-29.8	235	-47.1	17.4	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	FI	13	20.2	11	-13.6	33.8	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	FOS	9	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	HI	356	-23.9	386	-37	13.1	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	HOM	71	-20.7	64	-43.6	22.9	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	MR	7	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	PI	16	21	11	-44.4	65.4	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	RFP	98	20.2	103	-3.7	23.9	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	SED	459	-25.8	491	-41.7	15.9	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	SWD	72	-69.5	57	-76.3	6.8	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
077	S	school_140	district_1	county_1	NA	NA	WH	6	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	AA	98	-112.9	118	-106.7	-6.2	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	ALL	732	-75.3	749	-80.3	5	2	4	3	190	5	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	AS	32	-26.9	31	-22.3	-4.6	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	EL	292	-101.6	297	-106.6	5.1	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	ELO	136	-143.2	162	-145.8	2.5	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	EO	294	-87.2	297	-89	1.8	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	FI	20	-15.5	16	-32.4	16.9	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	FOS	8	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	HI	548	-73.8	550	-79	5.3	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	HOM	98	-85.3	99	-93.8	8.5	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	MR	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	PI	17	-66.8	16	-86.7	19.9	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	RFP	156	-65.2	135	-59.6	-5.6	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	SED	671	-76.7	683	-83.2	6.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	SWD	94	-171.8	81	-171.2	-0.7	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
139	S	school_031	district_1	county_1	NA	NA	WH	7	NA	11	-91	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	AA	6	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	AI	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	ALL	223	15.3	216	3.2	12.1	4	4	4	90	0	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	AS	4	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	EL	46	-19.9	35	-35.7	15.7	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	ELO	5	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	EO	113	29.4	112	5.5	23.8	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	HI	166	2	150	-2.7	4.7	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
132	S	school_060	district_1	county_1	NA	NA	HOM	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
